type,timestamp,cluster,node,sourceip,user,latitude,longitude,city,country
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:50.415Z,pc426,node-55,209.146.20.162,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:02:50.415Z,pc616,node,218.92.0.157,other
INVALID_USER,2019-03-28T04:02:50.167Z,clnode205,h6-lan2,104.248.117.234,other
FAILED_PASSWORD,2019-03-28T04:02:50.416Z,pc256,ppt,61.184.247.8,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:49.351Z,pc560,node-19,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:49.351Z,pc546,node-10,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:54.567Z,pc611,vhost1,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:02:54.567Z,pc818,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:54.567Z,pc291,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:54.567Z,pc312,sender1,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:54.568Z,pc206,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:54.567Z,knvm0-3,kn-collector,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:54.781Z,c220g1-030601,pc-1,190.248.138.82,other
INVALID_USER,2019-03-28T04:02:54.781Z,c220g1-030601,pc-1,UNKNOWN,other
DISCONNECT,2019-03-28T04:02:54.715Z,ops,UNKNOWN,128.110.156.4,UNKNOWN
ACCEPT_PUBLIC_KEY,2019-03-28T04:02:52.240Z,ops,UNKNOWN,130.127.132.51,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:52.543Z,pc512,node-56,209.146.20.162,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:02:52.544Z,pc256,ppt,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:52.543Z,pc512,node-56,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:52.543Z,pc213,localhost,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:52.543Z,pc447,node-42,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:52.543Z,pc763,vhost-0,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:52.720Z,c220g1-030821,vhost-4,94.76.179.235,other
DISCONNECT_INVALID_USER,2019-03-28T04:02:52.646Z,hp095,demeter2,37.187.195.209,other
INVALID_USER,2019-03-28T04:02:52.646Z,ms1102,node,209.97.163.46,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:54.714Z,hp197,node6,185.244.25.195,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:54.781Z,c220g1-030601,pc-1,190.248.138.82,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:54.567Z,pc308,localhost,209.146.20.162,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:02:53.548Z,knvm0-3,kn-collector,209.146.20.162,other
DISCONNECT_INVALID_USER,2019-03-28T04:02:53.549Z,pc800,n1,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:53.548Z,knvm0-3,kn-collector,UNKNOWN,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:02:53.549Z,knvm0-1,ccnie,218.92.0.157,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:53.548Z,pc460,node-4,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:54.567Z,pc780,node-13,UNKNOWN,other
NEW_SESSION,2019-03-28T04:02:53.548Z,pc249,localhost,UNKNOWN,other
NEW_SESSION,2019-03-28T04:02:53.548Z,pc245,localhost,UNKNOWN,other
REMOVE_SESSION,2019-03-28T04:02:53.549Z,pc251,localhost,UNKNOWN,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:53.549Z,pc612,localhost,209.146.20.162,UNKNOWN
ACCEPT_PUBLIC_KEY,2019-03-28T04:02:54.714Z,ops,UNKNOWN,128.110.156.4,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:02:54.781Z,c220g2-010816,vhost-16,5.186.77.105,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:54.781Z,c220g5-111320,cp-15,120.92.147.56,UNKNOWN
ACCEPT_PUBLIC_KEY,2019-03-28T04:02:56.280Z,ops,UNKNOWN,130.127.132.51,UNKNOWN
DISCONNECT,2019-03-28T04:02:56.280Z,ops,UNKNOWN,130.127.132.51,UNKNOWN
DISCONNECT,2019-03-28T04:02:56.280Z,ops,UNKNOWN,130.127.132.51,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:02:56.764Z,ops,UNKNOWN,128.110.156.4,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:56.657Z,pc547,node-38,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:55.631Z,pc309,localhost,122.42.151.245,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:55.745Z,ms1102,node,209.97.163.46,UNKNOWN
INVALID_USER,2019-03-28T04:02:55.824Z,c220g2-011320,vhost-5,152.136.32.171,other
INVALID_USER,2019-03-28T04:02:55.632Z,pc502,node-59,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:56.656Z,pc809,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:56.657Z,pc521,node-72,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:56.657Z,pc521,node-72,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:55.631Z,pc824,vhost-0,145.239.198.218,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:56.657Z,knvm0-1,ccnie,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:56.656Z,pc803,localhost,209.146.20.162,other
DISCONNECT_INVALID_USER,2019-03-28T04:02:56.280Z,ops,UNKNOWN,130.127.132.51,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:02:56.280Z,ops,UNKNOWN,130.127.132.51,UNKNOWN
INVALID_USER,2019-03-28T04:02:58.752Z,pc448,node-45,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.841Z,ms0238,vm4,45.40.242.112,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.847Z,c220g5-111213,cp-18,132.232.32.54,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.841Z,ms0238,vm4,45.40.242.112,UNKNOWN
INVALID_USER,2019-03-28T04:02:58.752Z,pc449,serv25,UNKNOWN,other
DISCONNECT_INVALID_USER,2019-03-28T04:02:58.841Z,ops,UNKNOWN,128.110.156.4,UNKNOWN
REVERSE_MAPPING,2019-03-28T04:02:58.752Z,pc767,node-6,181.28.199.128,128-199-28-181.fibertel.com.ar
INVALID_USER,2019-03-28T04:02:58.841Z,ms0238,vm4,45.40.242.112,other
INVALID_USER,2019-03-28T04:02:58.752Z,pc505,vhost-0,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.752Z,pc503,node-53,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:58.841Z,ms0238,vm4,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.752Z,pc528,node-7,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.752Z,pc558,node-67,209.146.20.162,UNKNOWN
NO_IDENTIFICATION,2019-03-28T04:02:59.859Z,hp028,localhost,186.67.23.122,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:02:58.752Z,pc704,node1,218.92.0.154,other
INVALID_USER,2019-03-28T04:02:59.859Z,hp109,vm1,174.52.89.176,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.349Z,clnode200,h5-lan,106.13.45.39,UNKNOWN
DISCONNECT,2019-03-28T04:02:59.349Z,ops,UNKNOWN,130.127.132.51,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:02:59.349Z,ops,UNKNOWN,130.127.132.51,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:02:59.801Z,pc255,localhost,128.84.167.136,UNKNOWN
INVALID_USER,2019-03-28T04:02:59.801Z,pc421,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc276,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:59.801Z,pc450,serv24,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.802Z,pc456,serv20,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc219,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:59.802Z,pc215,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc219,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:00.873Z,c240g5-110215,c240g5-110215,61.136.221.114,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.802Z,pc554,node-8,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:03:00.873Z,ops,UNKNOWN,128.104.222.9,UNKNOWN
INVALID_USER,2019-03-28T04:02:59.801Z,pc554,node-8,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc427,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:58.751Z,pc314,left,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:58.751Z,nuc16,nuc16,122.144.212.142,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.751Z,pc427,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:58.752Z,pc544,node-37,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.352Z,clnode205,h6-lan2,122.144.212.142,UNKNOWN
INVALID_USER,2019-03-28T04:03:00.353Z,clnode096,vm11,UNKNOWN,other
ACCEPT_PUBLIC_KEY,2019-03-28T04:02:59.349Z,ops,UNKNOWN,130.127.132.51,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.353Z,clnode096,vm11,181.55.95.52,UNKNOWN
INVALID_USER,2019-03-28T04:02:59.349Z,clnode200,h5-lan,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.802Z,pc450,serv24,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc276,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc606,node0,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc733,node-9,170.82.129.177,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:02:59.801Z,pc254,localhost,128.84.167.136,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.802Z,pc256,ppt,UNKNOWN,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.802Z,pc421,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc486,node-69,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:59.801Z,pc219,localhost,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc214,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc454,serv15,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:59.801Z,pc424,node-36,209.146.20.162,other
DISCONNECT,2019-03-28T04:02:59.848Z,ops,UNKNOWN,128.104.222.9,UNKNOWN
INVALID_USER,2019-03-28T04:02:59.801Z,knvm0-1,ccnie,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc424,node-36,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.800Z,pc795,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc499,node-47,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:59.801Z,pc427,localhost,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.752Z,pc456,serv20,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:58.752Z,pc767,node-6,UNKNOWN,other
ACCEPT_PUBLIC_KEY,2019-03-28T04:02:58.751Z,pc254,localhost,128.84.167.136,UNKNOWN
INVALID_USER,2019-03-28T04:02:58.752Z,pc532,node-24,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.752Z,pc767,node-6,181.28.199.128,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:59.801Z,pc544,node-37,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:49.352Z,pc495,node-51,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:49.351Z,pc438,node-63,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:49.352Z,pc419,node-39,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:49.351Z,pc438,node-63,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:49.352Z,knvm0-3,kn-collector,73.239.74.86,other
INVALID_USER,2019-03-28T04:02:51.679Z,c220g2-011023,node,180.253.193.150,other
INVALID_USER,2019-03-28T04:02:51.479Z,pc827,node-4,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:51.480Z,pc491,node-64,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:51.480Z,pc260,h5,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:51.480Z,pc831,nodee,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:51.480Z,pc794,node-1,111.231.54.116,UNKNOWN
INVALID_USER,2019-03-28T04:02:51.479Z,pc526,node-0,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:51.480Z,pc831,nodee,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:51.479Z,pc477,node-21,UNKNOWN,other
DISCONNECT_INVALID_USER,2019-03-28T04:02:51.480Z,pc609,vhost-0,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:51.480Z,pc827,node-4,209.146.20.162,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:02:51.480Z,knvm0-3,kn-collector,218.92.0.140,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:51.480Z,pc515,node-70,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:51.480Z,pc827,node-4,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:51.480Z,pc426,node-55,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:51.480Z,pc491,node-64,UNKNOWN,other
DISCONNECT_INVALID_USER,2019-03-28T04:02:53.549Z,pc242,localhost,128.84.167.136,UNKNOWN
INVALID_USER,2019-03-28T04:02:54.567Z,pc818,localhost,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:54.567Z,pc291,localhost,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:54.567Z,pc312,sender1,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:54.567Z,pc308,localhost,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:54.567Z,pc312,sender1,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:54.567Z,pc218,localhost,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:54.567Z,pc308,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:53.549Z,pc478,node-41,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:53.548Z,pc709,node-13,122.114.236.178,other
REMOVE_SESSION,2019-03-28T04:02:52.543Z,pc242,localhost,UNKNOWN,UNKNOWN
REMOVE_SESSION,2019-03-28T04:02:53.549Z,pc246,localhost,UNKNOWN,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:53.549Z,pc312,sender1,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:50.167Z,clnode091,vm25,40.117.135.57,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:50.415Z,pc546,node-10,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:50.592Z,hp099,node-40,157.230.11.179,other
DISCONNECT_INVALID_USER,2019-03-28T04:02:50.592Z,hp099,node-40,157.230.11.179,other
FAILED_PASSWORD,2019-03-28T04:02:50.592Z,hp007,ovscontr,58.242.82.12,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:50.415Z,pc210,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:50.415Z,pc256,ppt,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:50.415Z,pc546,node-10,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:50.415Z,pc476,node-12,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:50.415Z,pc317,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:50.167Z,clnode091,vm25,40.117.135.57,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:50.415Z,pc831,nodee,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:50.414Z,pc467,serv1,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:49.352Z,pc222,localhost,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:49.352Z,pc479,node-15,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:50.167Z,clnode092,vm30,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:50.415Z,pc210,localhost,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:50.414Z,pc467,serv1,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:55.262Z,clnode240,dtranx-1,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:55.631Z,pc483,node-68,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:56.657Z,pc411,serv21,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:56.657Z,pc441,node-23,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:56.657Z,pc441,node-23,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:56.657Z,pc201,localhost,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:55.631Z,pc755,s1,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:56.657Z,pc610,server,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:56.656Z,pc403,serv19,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:56.657Z,pc809,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:57.720Z,pc336,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:57.778Z,ms0945,localhost,180.151.3.103,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:57.721Z,pc486,node-69,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:57.720Z,pc336,localhost,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:57.720Z,pc858,receiver1,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:57.720Z,pc559,node-2,209.146.20.162,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:02:57.720Z,pc599,pc599,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:57.720Z,pc555,node-48,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:57.720Z,pc599,pc599,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:57.839Z,c220g2-010603,node-2,121.122.109.125,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:57.720Z,pc201,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:02:58.346Z,clnode042,vm16,UNKNOWN,other
INVALID_USER,2019-03-28T04:02:58.346Z,clnode042,vm16,181.55.95.52,other
INVALID_USER,2019-03-28T04:02:57.720Z,kn4,kn4,209.146.20.162,other
INVALID_USER,2019-03-28T04:02:57.720Z,pc803,localhost,209.146.20.162,other
FAILED_PASSWORD,2019-03-28T04:02:57.720Z,knvm0-3,kn-collector,218.92.0.157,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:58.346Z,clnode211,h3-lan,200.46.254.110,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:57.720Z,pc256,ppt,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:02:57.720Z,pc449,serv25,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.929Z,pc301,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:01.930Z,pc415,serv27,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.930Z,pc421,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.931Z,pc836,node-5,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:03.430Z,clnode088,vm27,139.198.188.132,other
INVALID_USER,2019-03-28T04:03:01.930Z,pc755,s1,UNKNOWN,other
DISCONNECT_INVALID_USER,2019-03-28T04:03:01.931Z,pc817,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.930Z,pc424,node-36,159.65.133.229,UNKNOWN
INVALID_USER,2019-03-28T04:03:01.930Z,pc796,controller,209.146.20.162,other
INVALID_USER,2019-03-28T04:03:01.930Z,pc464,serv13,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.930Z,pc464,serv13,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:01.930Z,pc468,serv14,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.865Z,pc307,receiver1,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.866Z,pc307,receiver1,220.118.0.221,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.866Z,pc857,kv,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.866Z,pc558,node-67,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:00.866Z,pc616,node,UNKNOWN,other
ACCEPT_PUBLIC_KEY,2019-03-28T04:03:00.434Z,ops,UNKNOWN,128.110.100.4,UNKNOWN
INVALID_USER,2019-03-28T04:03:00.866Z,pc857,kv,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.866Z,pc808,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:00.866Z,pc202,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.866Z,pc524,node-26,103.112.213.50,UNKNOWN
INVALID_USER,2019-03-28T04:03:01.930Z,pc456,serv20,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.931Z,pc787,vhost-0,218.92.0.154,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.930Z,pc605,server1,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.930Z,pc456,serv20,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:01.930Z,pc503,node-53,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.936Z,c220g2-010629,bess-1,157.230.139.95,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.930Z,pc439,node-50,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.930Z,pc554,node-8,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:01.929Z,pc332,localhost,209.146.20.162,other
INVALID_USER,2019-03-28T04:03:01.931Z,pc742,computer2,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.930Z,pc421,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:01.930Z,pc464,serv13,UNKNOWN,other
INVALID_USER,2019-03-28T04:03:00.866Z,pc307,receiver1,220.118.0.221,other
FAILED_PASSWORD,2019-03-28T04:03:00.866Z,pc256,ppt,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.866Z,pc296,localhost,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:03:00.865Z,pc505,vhost-0,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.866Z,pc532,node-24,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:00.866Z,pc503,node-53,UNKNOWN,other
INVALID_USER,2019-03-28T04:03:00.866Z,pc307,receiver1,UNKNOWN,other
INVALID_USER,2019-03-28T04:03:00.866Z,pc558,node-67,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.866Z,pc276,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.930Z,pc808,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.931Z,pc463,serv2,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:01.931Z,pc836,node-5,209.146.20.162,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:03:00.865Z,pc787,vhost-0,218.92.0.154,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:00.866Z,pc549,node-71,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:02.994Z,pc250,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:02.995Z,pc798,sender1,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:02.995Z,pc332,localhost,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:03:02.994Z,pc742,computer2,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:02.994Z,pc616,node,212.114.58.34,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:02.994Z,pc417,node-52,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:02.995Z,ops,UNKNOWN,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:03:02.994Z,pc603,vhost3,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:02.994Z,pc417,node-52,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:02.994Z,pc296,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:02.995Z,pc307,receiver1,195.222.163.54,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:03:02.995Z,pc301,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:03:02.995Z,pc759,s3,UNKNOWN,other
